Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S23559384,Ornate Tinamou,Nothoprocta ornata,106,X,PE-HUC,,L3661143,On steep puna,-10.347202,-76.839645,2013-06-11,,Historical,0,0,,,1
S47663781,Common Yellowthroat,Geothlypis trichas,34028,2,US-NE,Lancaster,L351223,Spring Creek Prairie Audubon Center,40.6931672,-96.8533451,2018-08-05,06:19 AM,eBird - Traveling Count,127,1,4.076,,1
S43557570,Common Yellowthroat,Geothlypis trichas,34028,2,US-CA,Marin,L139567,Rodeo Lagoon (including beach and offshore),37.8304863,-122.5329514,2018-03-11,07:13 AM,eBird - Traveling Count,80,1,6.497,,1
S29792902,Common Yellowthroat,Geothlypis trichas,34028,1,US-NY,New York,L4470316,Central Park (ramble),40.77892,-73.970756,2016-05-20,06:05 AM,eBird - Traveling Count,90,1,1.5,,1,,,"<br />Submitted from eBird for iOS, version 1.2.0 Build 62"
S56211829,Common Yellowthroat,Geothlypis trichas,34028,2,US-NY,New York,L191107,Central Park--Jacqueline Kennedy Onassis Reservoir,40.786003,-73.96196,2019-05-13,06:28 AM,eBird - Traveling Count,16,1,.964,,1
S29795016,Common Yellowthroat,Geothlypis trichas,34028,1,US-NY,New York,L277988,Central Park--The Ravine (incl. The Loch),40.794956,-73.9572222,2016-05-20,12:16 PM,eBird - Traveling Count,25,1,1.,,1,,,"<br />Submitted from eBird for iOS, version 1.2.0 Build 62"
S56213370,Common Yellowthroat,Geothlypis trichas,34028,3,US-NY,New York,L277988,Central Park--The Ravine (incl. The Loch),40.794956,-73.9572222,2019-05-13,07:06 AM,eBird - Traveling Count,56,1,.714,,1
S45018411,Hooded Warbler,Setophaga citrina,34057,1,US-FL,Lee,L4470324,Boca Grande near house,26.745384,-82.26186,2018-04-28,09:00 AM,eBird - Stationary Count,7,1,,,1
S57681428,American Redstart,Setophaga ruticilla,34058,1,US-VT,Addison,L9533079,"701–1633 Fern Lake Rd, Brandon US-VT (43.8639,-73.0847)",43.863867,-73.084695,2019-06-22,09:41 AM,eBird - Casual Observation,,0,,,1
S241581915,American Redstart,Setophaga ruticilla,34058,2,US-VT,Chittenden,L246386,Burlington Intervale,44.4964925,-73.2062496,2025-05-23,12:26 PM,eBird - Casual Observation,,0,,,1
S56762190,American Redstart,Setophaga ruticilla,34058,1,US-VT,Chittenden,L751908,Colchester Pond - Colchester (186 acres),44.5546324,-73.1198448,2019-05-26,10:37 AM,eBird - Casual Observation,,0,,,1
S109858899,American Redstart,Setophaga ruticilla,34058,1,US-VT,Chittenden,L751908,Colchester Pond - Colchester (186 acres),44.5546324,-73.1198448,2022-05-13,05:34 AM,eBird - Traveling Count,94,1,1.479,,1,,,Mostly along power lines
S56429320,American Redstart,Setophaga ruticilla,34058,1,US-VT,Chittenden,L201419,Ethan Allen Park,44.5118495,-73.2395622,2019-05-16,02:06 PM,eBird - Casual Observation,,0,,,1
S69134082,American Redstart,Setophaga ruticilla,34058,1,US-VT,Chittenden,L9280075,Greenmount Cemetery,44.4833951,-73.1867723,2020-05-16,07:26 AM,eBird - Traveling Count,57,1,.399,,1
S69937696,American Redstart,Setophaga ruticilla,34058,1,US-VT,Chittenden,L165333,Mt. Philo State Park,44.2784,-73.216,2020-05-31,10:35 AM,eBird - Casual Observation,,0,,,1
S69644073,American Redstart,Setophaga ruticilla,34058,1,US-VT,Chittenden,L1226253,Oakledge Park,44.4531049,-73.2270098,2020-05-25,02:03 PM,eBird - Casual Observation,,0,,,1
S55997306,American Redstart,Setophaga ruticilla,34058,2,US-VT,Chittenden,L165351,Red Rocks Park,44.4453,-73.2279,2019-05-08,06:03 AM,eBird - Traveling Count,192,1,2.23,,2,,Both males
S89219590,American Redstart,Setophaga ruticilla,34058,1,US-VT,Franklin,L589162,Burton Island State Park,44.7730616,-73.2063675,2021-05-29,11:46 AM,eBird - Casual Observation,,0,,,1
S111932487,American Redstart,Setophaga ruticilla,34058,3,US-VT,Franklin,L589162,Burton Island State Park,44.7730616,-73.2063675,2022-05-29,08:09 AM,eBird - Casual Observation,,0,,,1
S177103731,American Redstart,Setophaga ruticilla,34058,1,US-VT,Franklin,L15153999,"Burton Island State Park, Saint Albans US-VT 44.77670, -73.20266",44.7767,-73.202657,2024-05-25,01:43 PM,eBird - Casual Observation,,0,,,1,FL Recently Fledged Young
S177372630,American Redstart,Setophaga ruticilla,34058,3,US-VT,Franklin,L15153999,"Burton Island State Park, Saint Albans US-VT 44.77670, -73.20266",44.7767,-73.202657,2024-05-26,08:15 AM,eBird - Casual Observation,,0,,,1
S114355830,American Redstart,Setophaga ruticilla,34058,1,US-ME,Hancock,L996025,Seal Cove Picnic Area,44.2829852,-68.4081007,2022-07-03,08:31 PM,eBird - Casual Observation,,0,,,1
S114453326,American Redstart,Setophaga ruticilla,34058,1,US-ME,Hancock,L996025,Seal Cove Picnic Area,44.2829852,-68.4081007,2022-07-05,06:40 AM,eBird - Stationary Count,70,1,,,1
S24605158,American Redstart,Setophaga ruticilla,34058,1,CA-QC,La Côte-de-Gaspé,L3748543,PN Forillon--Camping Des Rosiers,48.8291731,-64.2227469,2015-08-13,07:35 AM,eBird - Casual Observation,0,0,,,1,,1f,"<br />Submitted from eBird for iOS, version 1.0.1 Build 5"
S24695602,American Redstart,Setophaga ruticilla,34058,1,CA-QC,Le Rocher-Percé,L295795,PN de l'Île-Bonaventure-et-du-Rocher-Percé,48.4901476,-64.159543,2015-08-15,10:30 AM,eBird - Casual Observation,0,0,,,1,,,"Boat tour around circumference of island, then walked the main Colonies trail and back around the Chemin du Roi. I entered everything I could ID, but birding was only partly my purpose. Time was from 10:30 to 3pm. <br />Submitted from eBird for iOS, version 1.1.0 Build 15"
S23717327,American Redstart,Setophaga ruticilla,34058,1,CA-QC,Les Laurentides,L3686445,Chemin Claude Lefebvre,46.202038,-74.602374,2015-05-31,07:02 AM,eBird - Traveling Count,90,1,1.996,,1,,,"<br />Submitted from BirdLog NA for iOS, version 1.8"
S23558501,American Redstart,Setophaga ruticilla,34058,2,CA-QC,Montréal,L453505,Parc du Mt-Royal,45.5055593,-73.5882289,2015-05-21,05:40 AM,eBird - Traveling Count,166,1,2.993,,1,,Male female pair,"Relatively cold for the season (9C) and very windy. The wind made it harder to hear calls or see movement. Relatively quiet morning <br />Submitted from BirdLog NA for iOS, version 1.8"
S29604282,American Redstart,Setophaga ruticilla,34058,3,CA-QC,Montréal,L453505,Parc du Mt-Royal,45.5055593,-73.5882289,2016-05-13,05:30 AM,eBird - Traveling Count,221,1,4.023,,1,,,"<br />Submitted from eBird for iOS, version 1.2.0 Build 62"
S29752059,American Redstart,Setophaga ruticilla,34058,4,CA-QC,Montréal,L453505,Parc du Mt-Royal,45.5055593,-73.5882289,2016-05-18,05:58 AM,eBird - Traveling Count,120,1,2.499,,2,,,"<br />Submitted from eBird for iOS, version 1.2.0 Build 62"
S29792902,American Redstart,Setophaga ruticilla,34058,1,US-NY,New York,L4470316,Central Park (ramble),40.77892,-73.970756,2016-05-20,06:05 AM,eBird - Traveling Count,90,1,1.5,,1,,F,"<br />Submitted from eBird for iOS, version 1.2.0 Build 62"
S29792887,American Redstart,Setophaga ruticilla,34058,3,US-NY,New York,L277988,Central Park--The Ravine (incl. The Loch),40.794956,-73.9572222,2016-05-20,09:07 AM,eBird - Traveling Count,100,1,2.5,,30,,,"<br />Submitted from eBird for iOS, version 1.2.0 Build 62"
S29795016,American Redstart,Setophaga ruticilla,34058,1,US-NY,New York,L277988,Central Park--The Ravine (incl. The Loch),40.794956,-73.9572222,2016-05-20,12:16 PM,eBird - Traveling Count,25,1,1.,,1,,,"<br />Submitted from eBird for iOS, version 1.2.0 Build 62"
S56213370,American Redstart,Setophaga ruticilla,34058,1,US-NY,New York,L277988,Central Park--The Ravine (incl. The Loch),40.794956,-73.9572222,2019-05-13,07:06 AM,eBird - Traveling Count,56,1,.714,,1
S23379511,American Redstart,Setophaga ruticilla,34058,1,CA-ON,Ottawa,L1795397,Britannia CA--Mud Lake,45.3717546,-75.7948728,2015-05-11,07:40 AM,eBird - Traveling Count,90,1,1.996,,3,,,"<br />Submitted from BirdLog NA for iOS, version 1.8"
S38334509,American Redstart,Setophaga ruticilla,34058,2,CA-ON,Ottawa,L590803,Ottawa--Petrie Island,45.5029782,-75.4917383,2017-07-26,08:13 AM,eBird - Traveling Count,60,1,2.,,3,,Ff 
S58684419,American Redstart,Setophaga ruticilla,34058,1,US-VT,Washington,L9732269,"Campsite 22 Waterbury Reservoir, Waterbury Center US-VT (44.4146,-72.7580)",44.414612,-72.758045,2019-07-28,06:35 AM,eBird - Traveling Count,40,1,.6,,1
S47897741,American Redstart,Setophaga ruticilla,34058,1,CA-NB,York,L7831172,"201 Wright St, Fredericton CA-NB (45.9546,-66.6562)",45.954626,-66.656234,2018-08-17,07:50 AM,eBird - Casual Observation,,0,,,1
S47899723,American Redstart,Setophaga ruticilla,34058,1,CA-NB,York,L7831172,"201 Wright St, Fredericton CA-NB (45.9546,-66.6562)",45.954626,-66.656234,2018-08-17,09:29 AM,eBird - Traveling Count,60,1,1.709,,1
S43962513,American Redstart,Setophaga ruticilla,34058,1,CO-ANT,,L2078942,Parque Natural Regional Metropolitano Cerro El Volador,6.2650401,-75.5812597,2018-03-25,06:10 AM,eBird - Traveling Count,75,1,.753,,3
S69134082,Cape May Warbler,Setophaga tigrina,34060,1,US-VT,Chittenden,L9280075,Greenmount Cemetery,44.4833951,-73.1867723,2020-05-16,07:26 AM,eBird - Traveling Count,57,1,.399,,1
S23419819,Cape May Warbler,Setophaga tigrina,34060,1,CA-QC,Montréal,L453505,Parc du Mt-Royal,45.5055593,-73.5882289,2015-05-13,05:45 AM,eBird - Traveling Count,270,1,5.005,,1,,,"<br />Submitted from BirdLog NA for iOS, version 1.8"
S29752059,Cape May Warbler,Setophaga tigrina,34060,2,CA-QC,Montréal,L453505,Parc du Mt-Royal,45.5055593,-73.5882289,2016-05-18,05:58 AM,eBird - Traveling Count,120,1,2.499,,2,,,"<br />Submitted from eBird for iOS, version 1.2.0 Build 62"
S290338230,Cerulean Warbler,Setophaga cerulea,34061,1,EC-P,,L3175551,Reserva Mashpi-Amagusa (Sergio y Doris),.1598,-78.8534,2025-12-26,06:38 AM,eBird - Stationary Count,120,1,,,2
S37156532,Northern Parula,Setophaga americana,34063,1,US-CA,Alameda,L5887395,US-CA-Berkeley-1018 Mariposa Ave - 37.8892x-122.2706,37.889172,-122.270581,2017-05-26,09:33 AM,eBird - Stationary Count,19,1,,,1,,Seen well; multiple observers. Heard singing several times
S112819526,Northern Parula,Setophaga americana,34063,1,US-VT,Caledonia,L752124,Peacham Pond - Peacham (340 acres),44.3298991,-72.2611754,2022-06-09,05:49 PM,eBird - Casual Observation,,0,,,1
S69861700,Northern Parula,Setophaga americana,34063,1,US-VT,Chittenden,L10140572,CSSH Yard,44.464189,-73.209102,2020-05-30,09:30 AM,eBird - Casual Observation,,0,,,1
S55997306,Northern Parula,Setophaga americana,34063,2,US-VT,Chittenden,L165351,Red Rocks Park,44.4453,-73.2279,2019-05-08,06:03 AM,eBird - Traveling Count,192,1,2.23,,2
S68533810,Northern Parula,Setophaga americana,34063,1,US-VT,Chittenden,L165351,Red Rocks Park,44.4453,-73.2279,2020-05-07,05:21 AM,eBird - Traveling Count,135,1,2.192,,1
S171950067,Northern Parula,Setophaga americana,34063,1,US-VT,Chittenden,L8866528,US-VT Five Sisters,44.464802,-73.211828,2024-05-04,01:10 PM,eBird - Casual Observation,,0,,,1
S216303108,Northern Parula,Setophaga americana,34063,1,US-FL,Hillsborough,L40787906,605 Azeele St. Tampa Bay,27.940519,-82.466445,2025-03-02,07:37 AM,eBird - Stationary Count,30,1,,,1,,Heard
S23419819,Northern Parula,Setophaga americana,34063,2,CA-QC,Montréal,L453505,Parc du Mt-Royal,45.5055593,-73.5882289,2015-05-13,05:45 AM,eBird - Traveling Count,270,1,5.005,,1,,,"<br />Submitted from BirdLog NA for iOS, version 1.8"
S56212094,Northern Parula,Setophaga americana,34063,1,US-NY,New York,L5196648,Central Park--Tennis Center and vicinity,40.7897922,-73.9619459,2019-05-13,06:50 AM,eBird - Stationary Count,10,1,,,1
S29792887,Northern Parula,Setophaga americana,34063,3,US-NY,New York,L277988,Central Park--The Ravine (incl. The Loch),40.794956,-73.9572222,2016-05-20,09:07 AM,eBird - Traveling Count,100,1,2.5,,30,,,"<br />Submitted from eBird for iOS, version 1.2.0 Build 62"
S56213370,Northern Parula,Setophaga americana,34063,3,US-NY,New York,L277988,Central Park--The Ravine (incl. The Loch),40.794956,-73.9572222,2019-05-13,07:06 AM,eBird - Traveling Count,56,1,.714,,1
S56142243,Northern Parula,Setophaga americana,34063,3,US-NY,New York,L1180204,Central Park--Turtle Pond,40.7795361,-73.9678896,2019-05-11,04:45 PM,eBird - Stationary Count,10,1,,,1
S30779620,Northern Parula,Setophaga americana,34063,1,CA-QC,Rimouski-Neigette,L4802862,Parc du Bic - La Coulée,48.337785,-68.836368,2016-07-18,05:00 AM,eBird - Traveling Count,50,1,1.,,1,,,"<br />Submitted from eBird for iOS, version 1.2.2 Build 70"
S44994769,Northern Parula,Setophaga americana,34063,1,US-FL,Sarasota,L1148642,Myakka River SP--Canopy Walk,27.2451109,-82.3024222,2018-04-27,10:35 AM,eBird - Traveling Count,39,1,1.749,,1
S290338230,Tropical Parula,Setophaga pitiayumi,34066,1,EC-P,,L3175551,Reserva Mashpi-Amagusa (Sergio y Doris),.1598,-78.8534,2025-12-26,06:38 AM,eBird - Stationary Count,120,1,,,2
S23515276,Magnolia Warbler,Setophaga magnolia,34079,1,US-NY,Essex,L3654093,Calamity Brook Trail - May 16,44.102108,-74.037636,2015-05-16,02:16 PM,eBird - Casual Observation,0,0,,,1,,,"Hiking calamity brook trail from upper works to flowed lands <br />Submitted from BirdLog NA for iOS, version 1.8"
S28840447,Magnolia Warbler,Setophaga magnolia,34079,1,US-NY,Essex,L4470347,Calamity Brook trail near Upper Works trailhead (second growth),44.100536,-74.022002,2014-05-17,,Historical,0,0,,,1
S23515266,Magnolia Warbler,Setophaga magnolia,34079,1,US-NY,Essex,L3654089,"calamity brook trail - May 18, 2015, 10:10 AM",44.105213,-74.021698,2015-05-18,10:10 AM,eBird - Casual Observation,0,0,,,1,,,"<br />Submitted from BirdLog NA for iOS, version 1.8"
S24594876,Magnolia Warbler,Setophaga magnolia,34079,2,CA-QC,La Haute-Côte-Nord,L3845114,L'Anse aux Ilets Rouges,48.261704,-69.996983,2015-08-11,09:00 AM,eBird - Casual Observation,0,0,,,1,,,"<br />Submitted from eBird for iOS, version 1.0.1 Build 5"
S24564344,Magnolia Warbler,Setophaga magnolia,34079,1,CA-QC,Le Fjord-du-Saguenay,L3840553,L'Anse de Portage,48.283449,-70.1712,2015-08-10,07:53 AM,eBird - Casual Observation,0,0,,,1,,,"<br />Submitted from eBird for iOS, version 1.0.1 Build 5"
S24695602,Magnolia Warbler,Setophaga magnolia,34079,1,CA-QC,Le Rocher-Percé,L295795,PN de l'Île-Bonaventure-et-du-Rocher-Percé,48.4901476,-64.159543,2015-08-15,10:30 AM,eBird - Casual Observation,0,0,,,1,,,"Boat tour around circumference of island, then walked the main Colonies trail and back around the Chemin du Roi. I entered everything I could ID, but birding was only partly my purpose. Time was from 10:30 to 3pm. <br />Submitted from eBird for iOS, version 1.1.0 Build 15"
S23419819,Magnolia Warbler,Setophaga magnolia,34079,1,CA-QC,Montréal,L453505,Parc du Mt-Royal,45.5055593,-73.5882289,2015-05-13,05:45 AM,eBird - Traveling Count,270,1,5.005,,1,,,"<br />Submitted from BirdLog NA for iOS, version 1.8"
S23558501,Magnolia Warbler,Setophaga magnolia,34079,2,CA-QC,Montréal,L453505,Parc du Mt-Royal,45.5055593,-73.5882289,2015-05-21,05:40 AM,eBird - Traveling Count,166,1,2.993,,1,,,"Relatively cold for the season (9C) and very windy. The wind made it harder to hear calls or see movement. Relatively quiet morning <br />Submitted from BirdLog NA for iOS, version 1.8"
S29559321,Magnolia Warbler,Setophaga magnolia,34079,1,CA-QC,Montréal,L453505,Parc du Mt-Royal,45.5055593,-73.5882289,2016-05-11,07:19 AM,eBird - Traveling Count,144,1,3.219,,1,,,"<br />Submitted from eBird for iOS, version 1.2.0 Build 62"
S29604282,Magnolia Warbler,Setophaga magnolia,34079,1,CA-QC,Montréal,L453505,Parc du Mt-Royal,45.5055593,-73.5882289,2016-05-13,05:30 AM,eBird - Traveling Count,221,1,4.023,,1,,,"<br />Submitted from eBird for iOS, version 1.2.0 Build 62"
S29752059,Magnolia Warbler,Setophaga magnolia,34079,3,CA-QC,Montréal,L453505,Parc du Mt-Royal,45.5055593,-73.5882289,2016-05-18,05:58 AM,eBird - Traveling Count,120,1,2.499,,2,,,"<br />Submitted from eBird for iOS, version 1.2.0 Build 62"
S29792902,Magnolia Warbler,Setophaga magnolia,34079,3,US-NY,New York,L4470316,Central Park (ramble),40.77892,-73.970756,2016-05-20,06:05 AM,eBird - Traveling Count,90,1,1.5,,1,,,"<br />Submitted from eBird for iOS, version 1.2.0 Build 62"
S56142328,Magnolia Warbler,Setophaga magnolia,34079,2,US-NY,New York,L109518,Central Park--The Ramble,40.7779667,-73.9697165,2019-05-11,03:36 PM,eBird - Traveling Count,60,1,1.853,,1
S29792887,Magnolia Warbler,Setophaga magnolia,34079,3,US-NY,New York,L277988,Central Park--The Ravine (incl. The Loch),40.794956,-73.9572222,2016-05-20,09:07 AM,eBird - Traveling Count,100,1,2.5,,30,,,"<br />Submitted from eBird for iOS, version 1.2.0 Build 62"
S94349244,Bay-breasted Warbler,Setophaga castanea,34083,2,US-VT,Caledonia,L190916,Ricker Pond State Park,44.2458102,-72.2510853,2021-09-05,09:07 AM,eBird - Casual Observation,,0,,,1,,Rusty wash on flanks. Light line over eye. 2 Wing bars
S69134082,Bay-breasted Warbler,Setophaga castanea,34083,1,US-VT,Chittenden,L9280075,Greenmount Cemetery,44.4833951,-73.1867723,2020-05-16,07:26 AM,eBird - Traveling Count,57,1,.399,,1
S23419819,Bay-breasted Warbler,Setophaga castanea,34083,3,CA-QC,Montréal,L453505,Parc du Mt-Royal,45.5055593,-73.5882289,2015-05-13,05:45 AM,eBird - Traveling Count,270,1,5.005,,1,,,"<br />Submitted from BirdLog NA for iOS, version 1.8"
S29604282,Bay-breasted Warbler,Setophaga castanea,34083,2,CA-QC,Montréal,L453505,Parc du Mt-Royal,45.5055593,-73.5882289,2016-05-13,05:30 AM,eBird - Traveling Count,221,1,4.023,,1,,,"<br />Submitted from eBird for iOS, version 1.2.0 Build 62"
S29752059,Bay-breasted Warbler,Setophaga castanea,34083,1,CA-QC,Montréal,L453505,Parc du Mt-Royal,45.5055593,-73.5882289,2016-05-18,05:58 AM,eBird - Traveling Count,120,1,2.499,,2,,,"<br />Submitted from eBird for iOS, version 1.2.0 Build 62"
S29793802,Bay-breasted Warbler,Setophaga castanea,34083,1,US-NY,New York,L1796855,Central Park--The Knoll,40.7939387,-73.9557658,2016-05-20,11:46 AM,eBird - Casual Observation,0,0,,,1,,,"<br />Submitted from eBird for iOS, version 1.2.0 Build 62"
S43962513,Bay-breasted Warbler,Setophaga castanea,34083,2,CO-ANT,,L2078942,Parque Natural Regional Metropolitano Cerro El Volador,6.2650401,-75.5812597,2018-03-25,06:10 AM,eBird - Traveling Count,75,1,.753,,3
S112482739,Blackburnian Warbler,Setophaga fusca,34084,1,US-VT,Caledonia,L752124,Peacham Pond - Peacham (340 acres),44.3298991,-72.2611754,2022-06-08,07:19 PM,eBird - Casual Observation,,0,,,1
S112819526,Blackburnian Warbler,Setophaga fusca,34084,1,US-VT,Caledonia,L752124,Peacham Pond - Peacham (340 acres),44.3298991,-72.2611754,2022-06-09,05:49 PM,eBird - Casual Observation,,0,,,1
S69644073,Blackburnian Warbler,Setophaga fusca,34084,1,US-VT,Chittenden,L1226253,Oakledge Park,44.4531049,-73.2270098,2020-05-25,02:03 PM,eBird - Casual Observation,,0,,,1
S30355484,Blackburnian Warbler,Setophaga fusca,34084,1,US-NY,Franklin,L4726664,Buck Pond Campground,44.503613,-74.114799,2016-06-18,02:08 PM,eBird - Casual Observation,0,0,,,1,,,"<br />Submitted from eBird for iOS, version 1.2.1 Build 65"
S23419819,Blackburnian Warbler,Setophaga fusca,34084,3,CA-QC,Montréal,L453505,Parc du Mt-Royal,45.5055593,-73.5882289,2015-05-13,05:45 AM,eBird - Traveling Count,270,1,5.005,,1,,,"<br />Submitted from BirdLog NA for iOS, version 1.8"
S23635615,Blackburnian Warbler,Setophaga fusca,34084,X,CA-ON,Nipissing,L3672783,Camp Wanapitei,47.166227,-80.06892,2014-08-23,,Historical,0,0,,,1
S43796386,Blackburnian Warbler,Setophaga fusca,34084,4,CO-ANT,,L2328561,RN La Romera,6.1266487,-75.6007798,2018-03-19,06:20 AM,eBird - Traveling Count,270,1,4.,,2
S290338230,Blackburnian Warbler,Setophaga fusca,34084,1,EC-P,,L3175551,Reserva Mashpi-Amagusa (Sergio y Doris),.1598,-78.8534,2025-12-26,06:38 AM,eBird - Stationary Count,120,1,,,2
S24153836,Northern Yellow Warbler,Setophaga aestiva,34087,1,US-MA,Barnstable,L3770266,US-MA Stage Harbor salt marsh,41.668604,-69.968324,2015-07-05,05:10 AM,eBird - Traveling Count,60,1,1.5,,1,,,"Walking from Champlain Road to Stage Harbor and along path through salt marsh to tennis courts <br />Submitted from eBird for iOS, version 1.0.1 Build 5"
S71092280,Northern Yellow Warbler,Setophaga aestiva,34087,1,US-VT,Chittenden,L11822829,"2–270 Limerick Rd, Shelburne US-VT 44.36670, -73.24939",44.366702,-73.249387,2020-07-03,11:38 AM,eBird - Traveling Count,104,1,3.294,,1
S241581915,Northern Yellow Warbler,Setophaga aestiva,34087,1,US-VT,Chittenden,L246386,Burlington Intervale,44.4964925,-73.2062496,2025-05-23,12:26 PM,eBird - Casual Observation,,0,,,1
S56007558,Northern Yellow Warbler,Setophaga aestiva,34087,3,US-VT,Chittenden,L165258,Burlington Waterfront Park and Breakwater,44.4779574,-73.2233097,2019-05-08,11:45 AM,eBird - Traveling Count,40,1,.3,,1
S192504717,Northern Yellow Warbler,Setophaga aestiva,34087,1,US-VT,Chittenden,L10140572,CSSH Yard,44.464189,-73.209102,2024-08-23,06:10 PM,eBird - Casual Observation,,0,,,1,,Moving through the hedge
S56762190,Northern Yellow Warbler,Setophaga aestiva,34087,7,US-VT,Chittenden,L751908,Colchester Pond - Colchester (186 acres),44.5546324,-73.1198448,2019-05-26,10:37 AM,eBird - Casual Observation,,0,,,1
S71279356,Northern Yellow Warbler,Setophaga aestiva,34087,4,US-VT,Chittenden,L751908,Colchester Pond - Colchester (186 acres),44.5546324,-73.1198448,2020-07-09,05:08 AM,eBird - Traveling Count,69,1,.962,,1
S88589229,Northern Yellow Warbler,Setophaga aestiva,34087,8,US-VT,Chittenden,L751908,Colchester Pond - Colchester (186 acres),44.5546324,-73.1198448,2021-05-20,05:26 AM,eBird - Traveling Count,129,1,1.006,,1,,,Birded for part of it with Kyle Tansley. He will have better photos so I will link to that for the Golden-winged(ish) Warblers when he posts.
S109858899,Northern Yellow Warbler,Setophaga aestiva,34087,12,US-VT,Chittenden,L751908,Colchester Pond - Colchester (186 acres),44.5546324,-73.1198448,2022-05-13,05:34 AM,eBird - Traveling Count,94,1,1.479,,1,,,Mostly along power lines
S56801881,Northern Yellow Warbler,Setophaga aestiva,34087,1,US-VT,Chittenden,L4470400,LaPlatte Marsh Nature Reserve,44.395041,-73.234149,2019-05-27,11:03 AM,eBird - Casual Observation,,0,,,1,,,"Paddling with family up the river. Forest was flooded so much of our time we were paddling among the trees. Good bird activity, but almost totally greened-up now"
S69227529,Northern Yellow Warbler,Setophaga aestiva,34087,1,US-VT,Chittenden,L236335,Shelburne Farms,44.3958699,-73.2690485,2020-05-17,03:09 PM,eBird - Casual Observation,,0,,,1
S31431884,Northern Yellow Warbler,Setophaga aestiva,34087,1,US-CA,El Dorado,L1259871,Tahoe Marsh--via San Francisco Ave.,38.9397508,-119.9931049,2016-09-05,06:44 AM,eBird - Traveling Count,151,1,3.,,1,,,"<br />Submitted from eBird for iOS, version 1.2.6 Build 75"
S89219590,Northern Yellow Warbler,Setophaga aestiva,34087,12,US-VT,Franklin,L589162,Burton Island State Park,44.7730616,-73.2063675,2021-05-29,11:46 AM,eBird - Casual Observation,,0,,,1
S89407924,Northern Yellow Warbler,Setophaga aestiva,34087,6,US-VT,Franklin,L589162,Burton Island State Park,44.7730616,-73.2063675,2021-05-30,09:28 AM,eBird - Casual Observation,,0,,,1
S111932487,Northern Yellow Warbler,Setophaga aestiva,34087,6,US-VT,Franklin,L589162,Burton Island State Park,44.7730616,-73.2063675,2022-05-29,08:09 AM,eBird - Casual Observation,,0,,,1
S139472883,Northern Yellow Warbler,Setophaga aestiva,34087,4,US-VT,Franklin,L589162,Burton Island State Park,44.7730616,-73.2063675,2023-05-27,12:30 PM,eBird - Casual Observation,,0,,,1
S139875525,Northern Yellow Warbler,Setophaga aestiva,34087,4,US-VT,Franklin,L589162,Burton Island State Park,44.7730616,-73.2063675,2023-05-28,07:25 AM,eBird - Casual Observation,,0,,,1
S139875686,Northern Yellow Warbler,Setophaga aestiva,34087,2,US-VT,Franklin,L589162,Burton Island State Park,44.7730616,-73.2063675,2023-05-29,09:00 AM,eBird - Casual Observation,,0,,,1
S242926767,Northern Yellow Warbler,Setophaga aestiva,34087,5,US-VT,Franklin,L589162,Burton Island State Park,44.7730616,-73.2063675,2025-05-25,07:58 AM,eBird - Casual Observation,,0,,,1
S242932046,Northern Yellow Warbler,Setophaga aestiva,34087,2,US-VT,Franklin,L589162,Burton Island State Park,44.7730616,-73.2063675,2025-05-26,06:47 AM,eBird - Casual Observation,,0,,,1
S177103731,Northern Yellow Warbler,Setophaga aestiva,34087,3,US-VT,Franklin,L15153999,"Burton Island State Park, Saint Albans US-VT 44.77670, -73.20266",44.7767,-73.202657,2024-05-25,01:43 PM,eBird - Casual Observation,,0,,,1
S177372630,Northern Yellow Warbler,Setophaga aestiva,34087,5,US-VT,Franklin,L15153999,"Burton Island State Park, Saint Albans US-VT 44.77670, -73.20266",44.7767,-73.202657,2024-05-26,08:15 AM,eBird - Casual Observation,,0,,,1
S23559366,Northern Yellow Warbler,Setophaga aestiva,34087,X,CA-NT,Inuvik,L3661120,Portages between Lac Maunoir and Anderson River,67.575977,-124.396059,2004-07-11,,Historical,0,0,,,1
S30355528,Northern Yellow Warbler,Setophaga aestiva,34087,1,CA-QC,Montréal,L3586492,Habitat 67 - beside surf wave,45.5003163,-73.542738,2016-06-23,05:45 AM,eBird - Casual Observation,0,0,,,1,,,"<br />Submitted from eBird for iOS, version 1.2.1 Build 65"
S24418342,Northern Yellow Warbler,Setophaga aestiva,34087,1,CA-QC,Montréal,L3775282,Parc René-Lévesque,45.4285655,-73.6812991,2015-07-29,09:52 AM,eBird - Traveling Count,24,1,2.,,1,,,"<br />Submitted from eBird for iOS, version 1.0.1 Build 5"
S23614621,Northern Yellow Warbler,Setophaga aestiva,34087,2,CA-QC,Montréal,L351551,Parc des Rapides,45.4277985,-73.5921872,2015-05-24,03:00 PM,eBird - Casual Observation,0,1,,,1,,,"<br />Submitted from BirdLog NA for iOS, version 1.8"
S29968750,Northern Yellow Warbler,Setophaga aestiva,34087,4,CA-QC,Montréal,L351551,Parc des Rapides,45.4277985,-73.5921872,2016-05-29,10:45 AM,eBird - Traveling Count,30,1,1.,,1,,,"<br />Submitted from eBird for iOS, version 1.2.1 Build 65"
